"Thumb";"Name";"SKU";"Seller";"Revenue";"Lost profit";"Sales";"Balance";"Turnover days";"Frozen stocks percent";"Base price";"Basic Sale";"Basic Sale Price";"Price with WB wallet";"Comments Valuation";"Latest rating avg";"Comments";"Days in website";"Search cpm avg"
"https://basket-14.wbbasket.ru/vol2130/part213061/213061904/images/c246x328/1.webp";"Восстанавливающий набор для ухода за лицом с экстрактом нони";213061904;"Магомедов Магомед Гаджимурадович";0;"0";0;0;0;"0";5940;26;4395;4307;"0";"0";0;336;0
"https://basket-18.wbbasket.ru/vol2976/part297617/297617564/images/c246x328/1.webp";"Успокаивающий тонер для лица";297617564;"ИП Дженетов З Б";0;"0";0;0;0;"0";2000;25;1495;1465;"0";"0";0;54;0
"https://basket-15.wbbasket.ru/vol2303/part230399/230399474/images/c246x328/1.webp";"Успокаивающий набор с нони крем+мист";230399474;"ИП Ильясова П М";0;"0";0;0;0;"0";3600;25;2691;2637;"5";"0";2;261;0
"https://basket-16.wbbasket.ru/vol2528/part252817/252817214/images/c246x328/1.webp";"Увлажняющий лосьон Real Noni Hydra Firming Lotion 150 мл";252817214;"Korbutik";0;"0";0;0;0;"0";2400;25;1794;1758;"0";"0";0;166;0
"https://basket-17.wbbasket.ru/vol2689/part268952/268952774/images/c246x328/1.webp";"Восстанавливающий крем для лица Celimax dual barrier";268952774;"ИП Хилоу Л А";0;"0";0;0;0;"0";2100;28;1512;1481;"0";"0";0;107;0
"https://basket-18.wbbasket.ru/vol2892/part289236/289236944/images/c246x328/1.webp";"Очищающая глиняная маска";289236944;"ИП Андрей Ким";0;"0";0;0;0;"0";1900;45;1036;1015;"4,7";"0";6;67;0
"https://basket-12.wbbasket.ru/vol1774/part177426/177426884/images/c246x328/1.webp";"Мист для лица с экстрактом нони Noni Mist";177426884;"Меджидов";0;"0";0;0;0;"0";1600;28;1142;1119;"5";"0";4;501;0
"https://basket-12.wbbasket.ru/vol1762/part176257/176257964/images/c246x328/1.webp";"Сыворотка успокаивающая с центеллой и ниацинамидом";176257964;"ИП Талдонова О А";0;"0";0;0;0;"0";2982;35;1932;1893;"0";"0";0;508;0
"https://basket-15.wbbasket.ru/vol2215/part221544/221544044/images/c246x328/1.webp";"Очищающая пенка с ВНА-кислотой и центеллой против акне";221544044;"Алимирзаева Минара Мухтаровна";0;"0";0;0;0;"0";1400;42;806;789;"5";"0";3;300;0
"https://basket-12.wbbasket.ru/vol1902/part190243/190243334/images/c246x328/1.webp";"Успокаивающий набор для лица с травами нони";190243334;"Риска";0;"0";0;0;0;"0";4000;16;3360;3292;"4,9";"0";18;436;0
"https://basket-16.wbbasket.ru/vol2596/part259601/259601144/images/c246x328/1.webp";"Корейский тонер для лица увлажняющий";259601144;"Абдулаева Ш. М.";0;"0";0;0;0;"0";2900;16;2411;2362;"0";"0";0;144;0
"https://basket-17.wbbasket.ru/vol2622/part262230/262230914/images/c246x328/1.webp";"Очищающий набор гель-пенка + тоник";262230914;"Магомедов Магомед Гаджимурадович";0;"0";0;0;0;"0";3600;28;2592;2540;"0";"0";0;133;0
"https://basket-16.wbbasket.ru/vol2523/part252339/252339404/images/c246x328/1.webp";"Укрепляющий набор для лица гель-пенка + сыворотка";252339404;"ИП Муртазалиев И С";0;"0";0;0;0;"0";3500;28;2520;2469;"5";"0";1;168;0
"https://basket-14.wbbasket.ru/vol2103/part210312/210312854/images/c246x328/1.webp";"Увлажняющая, антиоксидантная сыворотка на основе нони";210312854;"ИП Косметиста";0;"0";0;0;0;"0";2820;52;1326;1299;"4,9";"4,73";65;347;0
"https://basket-19.wbbasket.ru/vol3190/part319086/319086974/images/c246x328/1.webp";"Бустер-крем с ретиналем Celimax The Vita-A Retinal 15мл";319086974;"ИП Оспанов Кайрат";0;"0";0;0;0;"0";2999;16;2519;2468;"0";"0";0;4;0
"https://basket-18.wbbasket.ru/vol2858/part285890/285890984/images/c246x328/1.webp";"Увлажняющий крем против жирного блеска для лица";285890984;"ИП Абдулманапов А П";0;"0";0;0;0;"0";1850;38;1145;1122;"0";"0";0;72;0
