"Thumb";"Name";"SKU";"Seller";"Revenue";"Lost profit";"Sales";"Balance";"Turnover days";"Frozen stocks percent";"Base price";"Basic Sale";"Basic Sale Price";"Price with WB wallet";"Comments Valuation";"Latest rating avg";"Comments";"Days in website";"Search cpm avg"
"https://basket-14.wbbasket.ru/vol2140/part214017/214017678/images/c246x328/1.webp";"Кремовый тонер для лица";214017678;"Sammi Shop";0;"0";0;0;0;"0";3000;35;1944;1944;"5";"5";2;269;0
"https://basket-16.wbbasket.ru/vol2439/part243943/243943518/images/c246x328/1.webp";"Выравнивающий солнцезащитный крем для сияния кожи";243943518;"ИП Салихова К А";0;"0";0;0;0;"0";1660;34;1088;1088;"0";"0";0;140;0
"https://basket-17.wbbasket.ru/vol2832/part283201/283201428/images/c246x328/1.webp";"Крем против пигментации Nature Glutathione Longlasting";283201428;"Lumeno";0;"0";0;0;0;"0";1150;19;931;931;"0";"0";0;16;0
"https://basket-14.wbbasket.ru/vol2134/part213472/213472998/images/c246x328/1.webp";"Увлажняющая сыворотка Dual Barrier Boosting Serum";213472998;"ИП Женишбекова А Ж";0;"0";0;0;0;"0";1940;44;1070;1070;"5";"0";6;275;0
"https://basket-16.wbbasket.ru/vol2614/part261473/261473688/images/c246x328/1.webp";"Очищающий набор Гидрофильное масло + пенка";261473688;"Магомедов Магомед Гаджимурадович";0;"0";0;0;0;"0";3600;19;2916;2916;"0";"0";0;76;0
"https://basket-17.wbbasket.ru/vol2735/part273520/273520698/images/c246x328/1.webp";"Derma Nature Relief Madecica pH Balancing Пенка 150";273520698;"ИП Абдулманапов А П";0;"0";0;0;0;"0";1160;29;817;817;"0";"0";0;37;0
"https://basket-13.wbbasket.ru/vol2011/part201189/201189948/images/c246x328/1.webp";"Тонизирующие пилинг-пэды для лица с BHA-кислотой Peelind Pad";201189948;"Firmach";0;"0";0;0;0;"0";2000;31;1380;1380;"4,9";"5";132;321;0
"https://basket-16.wbbasket.ru/vol2621/part262197/262197708/images/c246x328/1.webp";"Маска для лица успокаивающая с экстрактом центеллы 1шт.";262197708;"ИП Горяной Д В";0;"0";0;0;0;"0";600;27;437;437;"0";"0";0;31;0
"https://basket-15.wbbasket.ru/vol2319/part231963/231963228/images/c246x328/1.webp";"гель пенка для умывания";231963228;"ИП Ахмедов А М";0;"0";0;0;0;"0";5500;79;1113;1113;"4";"0";4;195;0
"https://basket-12.wbbasket.ru/vol1902/part190208/190208058/images/c246x328/1.webp";"Увлажняющий набор для лица с церамидами";190208058;"Риска";0;"0";0;0;0;"0";4350;19;3523;3523;"5";"0";10;376;0
"https://basket-16.wbbasket.ru/vol2529/part252927/252927768/images/c246x328/1.webp";"Noni тонер";252927768;"ИП Роман";0;"0";0;3;-1;"100";2091;43;1185;1185;"4,8";"3,25";134;105;0
